School,Conference,Player Name,Class/Year,Total Minutes Played,Games Played,Games Started,Nationality,Hometown,Country,Source Stats URL,Source Roster URL,Data Confidence,Notes,Estimated Graduation,Position
Butler,Big East,Piper Wilkison,R-Fr.,65,3.0,0.0,USA,"Newport Beach, Calif.",,https://butlersports.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20251019023418/https://butlersports.com/sports/womens-soccer/roster,High,,2030,Goalkeeper
Butler,Big East,Addie Marshall,R-Jr.,0,0,0,USA,"Franklin, Ind.",,,https://web.archive.org/web/20251019023418/https://butlersports.com/sports/womens-soccer/roster,High,,2028,Goalkeeper
Butler,Big East,Kylie Secoda,Fr.,0,0,0,USA,"Placentia, Calif.",,,https://web.archive.org/web/20251019023418/https://butlersports.com/sports/womens-soccer/roster,High,,2030,Defender
Butler,Big East,Julia Lorenzi,Fr.,0,0,0,International,"Busto Arsizio, Italy",Italy,,https://web.archive.org/web/20251019023418/https://butlersports.com/sports/womens-soccer/roster,High,,2030,Goalkeeper
Cal Poly,Big West,Jessie Halladay,Senior,1585,20.0,20.0,USA,"Los Gatos, CA",,https://gopoly.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20251010203736/https://gopoly.com/sports/womens-soccer/roster/jessie-halladay/9989,High,,2027,Forward
Cal Poly,Big West,Madelyn Dougherty,,1617,22.0,22.0,,,,https://gopoly.com/sports/womens-soccer/stats/2025,,High,,,Midfielder
Cal Poly,Big West,Annika Smith,Junior,1570,22.0,22.0,USA,"Scottsdale, AZ",,https://gopoly.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20250905091138/https://gopoly.com/sports/womens-soccer/roster/annika-smith/9995,High,,2028,Forward
Cal Poly,Big West,Brennan Cole,Senior,1934,22.0,22.0,USA,"Woodland Hills, CA",,https://gopoly.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20250901101341/https://gopoly.com/sports/womens-soccer/roster/brennan-cole/9983,High,,2027,Defender
Cal Poly,Big West,Julia Moore,Senior,337,6.0,4.0,USA,"Santa Cruz, CA",,https://gopoly.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20251104055318/https://gopoly.com/sports/womens-soccer/roster/julia-moore/10246,High,,2027,Midfielder
Cal Poly,Big West,Bailey Bracha,R-So.,462,16.0,2.0,USA,"Clovis, CA",,https://gopoly.com/sports/womens-soccer/stats/2025,https://gopoly.com/sports/womens-soccer/roster,High,,2029,Forward
Cal Poly,Big West,Ashley Brewer,Redshirt Freshman,501,19.0,0.0,USA,"San Luis Obispo, CA",,https://gopoly.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20251010191346/https://gopoly.com/sports/womens-soccer/roster/brewer-ashley/9980,High,,2030,Forward
Cal Poly,Big West,Farra Franklin,Freshman,1388,22.0,20.0,USA,"North Fork, CA",,https://gopoly.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20251115012025/https://gopoly.com/sports/womens-soccer/roster/farra-franklin/10259,High,,2030,Midfielder
Cal Poly,Big West,Emily Lieber,,432,17.0,2.0,,,,https://gopoly.com/sports/womens-soccer/stats/2025,,High,,,Forward
Cal Poly,Big West,Izzy Matteson,Freshman,195,11.0,0.0,USA,"San Diego, CA",,https://gopoly.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20251010191310/https://gopoly.com/sports/womens-soccer/roster/matteson-izzy/10258,High,,2030,Defender
Cal Poly,Big West,Ava Mirelez,Sophomore,1080,18.0,13.0,USA,"Clovis, CA",,https://gopoly.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20251227092650/https://gopoly.com/sports/womens-soccer/roster/ava-mirelez/10245,High,,2029,Defender
Cal Poly,Big West,Kiki Vostermans,,565,17.0,7.0,,,,https://gopoly.com/sports/womens-soccer/stats/2025,,High,,,Midfielder
Cal Poly,Big West,Ruby Casey,Sophomore,323,14.0,1.0,USA,"Orange, CA",,https://gopoly.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20250905092327/https://gopoly.com/sports/womens-soccer/roster/ruby-casey/10243,High,,2029,Midfielder
Cal Poly,Big West,Lauren Collier,So.,513,15.0,6.0,USA,"San Jose, CA",,https://gopoly.com/sports/womens-soccer/stats/2025,https://gopoly.com/sports/womens-soccer/roster,High,,2029,Defender
Cal Poly,Big West,Sophia Minnite,Redshirt Junior,1806,22.0,21.0,USA,"Pleasanton, CA",,https://gopoly.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20251021084124/https://gopoly.com/sports/womens-soccer/roster/minnite-sophia/9991,High,,2028,Midfielder
Cal Poly,Big West,Camryn Penn,,1747,22.0,22.0,,,,https://gopoly.com/sports/womens-soccer/stats/2025,,High,,,Defender
Cal Poly,Big West,Shannon Porubski,Redshirt Freshman,1530,17.0,17.0,USA,"Rocklin, CA",,https://gopoly.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20250901111931/https://gopoly.com/sports/womens-soccer/roster/shannon-porubski/9994,High,,2030,Goalkeeper
Cal Poly,Big West,Siena Urzua,Redshirt Sophomore,1585,19.0,17.0,USA,"Santa Barbara, CA",,https://gopoly.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20250901100752/https://gopoly.com/sports/womens-soccer/roster/siena-urzua/9997,High,,2029,Defender
Cal Poly,Big West,Sam Walker,Freshman,1568,21.0,17.0,USA,"Danville, CA",,https://gopoly.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20250901111633/https://gopoly.com/sports/womens-soccer/roster/sam-walker/10263,High,,2030,Defender
Cal Poly,Big West,Kasia Wolf,Junior,260,11.0,1.0,USA,"Santa Barbara, CA",,https://gopoly.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20250905084425/https://gopoly.com/sports/womens-soccer/roster/kasia-wolf/10000,High,,2028,Midfielder
Cal Poly,Big West,Avery Chaney,So.,161,8.0,1.0,USA,"Clovis, CA",,https://gopoly.com/sports/womens-soccer/stats/2025,https://gopoly.com/sports/womens-soccer/roster,High,,2029,Forward
Cal Poly,Big West,Lilly Cole,So.,10,1.0,0.0,USA,"Woodland Hills, CA",,https://gopoly.com/sports/womens-soccer/stats/2025,https://gopoly.com/sports/womens-soccer/roster,High,,2029,Defender
Cal Poly,Big West,Addie Crosno,Fr.,154,7.0,0.0,USA,"San Luis Obispo, CA",,https://gopoly.com/sports/womens-soccer/stats/2025,https://gopoly.com/sports/womens-soccer/roster,High,,2030,Midfielder
Cal Poly,Big West,Kammy MacLennan,R-Fr.,7,1.0,0.0,USA,"Portland, OR",,https://gopoly.com/sports/womens-soccer/stats/2025,https://gopoly.com/sports/womens-soccer/roster,Medium,"Current live roster lists this player as 'R-Fr.', unchanged from their likely Fall 2025 class standing, despite having recorded Fall 2025 stats -- most consistent with a mid-season injury/medical redshirt during the 2025 season (which preserves class standing) rather than a name-matching error.",2030,Forward
Cal Poly,Big West,Alyssa Szarlacki,R-Jr.,450,5.0,5.0,USA,"San Jose, CA",,https://gopoly.com/sports/womens-soccer/stats/2025,https://gopoly.com/sports/womens-soccer/roster,High,,2028,Goalkeeper
Cal Poly,Big West,Isis Salazar-Ortega,So.,0,0,0,USA,"Huntington Beach, CA",,,https://gopoly.com/sports/womens-soccer/roster,High,,2029,Forward
Cal Poly,Big West,Maddy Cole,Fr.,0,0,0,USA,"Bakersfield, CA",,,https://gopoly.com/sports/womens-soccer/roster,High,,2030,Defender
Cal Poly,Big West,Sam Liaty,So.,0,0,0,USA,"El Dorado Hills, CA",,,https://gopoly.com/sports/womens-soccer/roster,High,,2029,Forward
Cal Poly,Big West,Kate Zimmerman,So.,0,0,0,USA,"Sacramento, CA",,,https://gopoly.com/sports/womens-soccer/roster,High,,2029,Forward
Cal Poly,Big West,Shelby Runje,R-So.,0,0,0,USA,"Issaquah, WA",,,https://gopoly.com/sports/womens-soccer/roster,High,,2029,Forward
Cal Poly,Big West,Mya Clarke,So.,0,0,0,USA,"Manhattan Beach, CA",,,https://gopoly.com/sports/womens-soccer/roster,High,,2029,Defender
Cal Poly,Big West,Miah Thomas,So.,0,0,0,USA,"Upland, CA",,,https://gopoly.com/sports/womens-soccer/roster,High,,2029,Midfielder
Cal Poly,Big West,Koko Harris,So.,0,0,0,USA,"Loomis, CA",,,https://gopoly.com/sports/womens-soccer/roster,High,,2029,Midfielder
Cal Poly,Big West,Zoe Minnery,Fr.,0,0,0,USA,"San Luis Obispo, CA",,,https://gopoly.com/sports/womens-soccer/roster,High,,2030,Forward
Cal Poly,Big West,Izzy Sawyers,Fr.,0,0,0,USA,"San Clemente, CA",,,https://gopoly.com/sports/womens-soccer/roster,High,,2030,Midfielder
Cal State Bakersfield,Big West,Cynthia Ramirez,Sr.,1158,19.0,16.0,USA,"Arroyo Grande, Calif.",,https://gorunners.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20251218162630/https://gorunners.com/sports/womens-soccer/roster,High,,2027,Forward
Cal State Bakersfield,Big West,Isis Salazar-Ortega,So.,964,19.0,7.0,USA,"Huntington Beach, Calif.",,https://gorunners.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20251218162630/https://gorunners.com/sports/womens-soccer/roster,High,,2029,Forward
Cal State Bakersfield,Big West,Jaiden Gore,R-Fr.,1241,19.0,12.0,USA,"Bakersfield, Calif.",,https://gorunners.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20251218162630/https://gorunners.com/sports/womens-soccer/roster,High,,2030,Midfielder
Cal State Bakersfield,Big West,Kim Garcia,Gr.,721,16.0,13.0,USA,"Vallejo, Calif.",,https://gorunners.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20251218162630/https://gorunners.com/sports/womens-soccer/roster,High,,2026,Forward
Cal State Bakersfield,Big West,Natalie O'Sullivan,Sr.,1001,19.0,12.0,USA,"Pleasanton, Calif.",,https://gorunners.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20251218162630/https://gorunners.com/sports/womens-soccer/roster,High,,2027,Forward
Cal State Bakersfield,Big West,Sara Ybarra,Sr.,1000,14.0,14.0,USA,"San Gabriel, Calif.",,https://gorunners.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20251218162630/https://gorunners.com/sports/womens-soccer/roster,High,,2027,Midfielder
Cal State Bakersfield,Big West,Mya Clarke,So.,1496,18.0,16.0,USA,"Manhattan Beach, Calif.",,https://gorunners.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20251218162630/https://gorunners.com/sports/womens-soccer/roster,High,,2029,Defender
Cal State Bakersfield,Big West,Daniela Osejo,So.,650,19.0,1.0,USA,"Benicia, Calif.",,https://gorunners.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20251218162630/https://gorunners.com/sports/womens-soccer/roster,High,,2029,Forward
Cal State Bakersfield,Big West,Miah Thomas,So.,1388,19.0,18.0,USA,"Upland, Calif.",,https://gorunners.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20251218162630/https://gorunners.com/sports/womens-soccer/roster,High,,2029,Midfielder
Cal State Bakersfield,Big West,CJ Walters,So.,496,17.0,10.0,USA,"Salinas, Calif.",,https://gorunners.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20251218162630/https://gorunners.com/sports/womens-soccer/roster,High,,2029,Forward
Cal State Bakersfield,Big West,Madison Cole,Fr.,1249,16.0,13.0,USA,"Bakersfield, Calif.",,https://gorunners.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20251218162630/https://gorunners.com/sports/womens-soccer/roster,High,,2030,Defender
Cal State Bakersfield,Big West,Delilah Vega-Aguilar,Fr.,697,19.0,2.0,USA,"Salinas, Calif.",,https://gorunners.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20251218162630/https://gorunners.com/sports/womens-soccer/roster,High,,2030,Midfielder
Cal State Bakersfield,Big West,Savannah Alviso,R-So.,109,6.0,1.0,USA,"Eastvale, Calif.",,https://gorunners.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20251218162630/https://gorunners.com/sports/womens-soccer/roster,High,,2029,Midfielder
Cal State Bakersfield,Big West,Kamy Anaya,Sr.,1710,19.0,19.0,USA,"Long Beach, Calif.",,https://gorunners.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20251218162630/https://gorunners.com/sports/womens-soccer/roster,High,,2027,Goalkeeper
Cal State Bakersfield,Big West,Arpan Bahia,Jr.,29,1.0,0.0,USA,"Union City, Calif.",,https://gorunners.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20251218162630/https://gorunners.com/sports/womens-soccer/roster,High,,2028,Defender
Cal State Bakersfield,Big West,Allison Bennett,Sr.,236,10.0,1.0,USA,Seattle,,https://gorunners.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20251218162630/https://gorunners.com/sports/womens-soccer/roster,High,,2027,Defender
Cal State Bakersfield,Big West,Rylie Echavaria,Jr.,28,1.0,0.0,USA,"Waipahu, Hawai'i",,https://gorunners.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20251218162630/https://gorunners.com/sports/womens-soccer/roster,High,,2028,Midfielder
Cal State Bakersfield,Big West,Kate Endler,Fr.,167,3.0,2.0,USA,"Salem, Ore.",,https://gorunners.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20251218162630/https://gorunners.com/sports/womens-soccer/roster,High,,2030,Defender
Cal State Bakersfield,Big West,Mya Fortun,Sr.,1710,19.0,19.0,USA,Phoenix,,https://gorunners.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20251218162630/https://gorunners.com/sports/womens-soccer/roster,High,,2027,Defender
Cal State Bakersfield,Big West,Leah Gimenez,So.,131,8.0,1.0,USA,"Westminster, Calif.",,https://gorunners.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20251218162630/https://gorunners.com/sports/womens-soccer/roster,High,,2029,Midfielder
Cal State Bakersfield,Big West,Iliana Murguia,Sr.,286,7.0,5.0,USA,"Nipomo, Calif.",,https://gorunners.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20251218162630/https://gorunners.com/sports/womens-soccer/roster,High,,2027,Defender
Cal State Bakersfield,Big West,Paige Rodriguez,Sr.,1106,16.0,14.0,USA,"Cypress, Calif.",,https://gorunners.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20251218162630/https://gorunners.com/sports/womens-soccer/roster,High,,2027,Defender
Cal State Bakersfield,Big West,Catalina Roggerone,Sr.,852,13.0,11.0,International,"Mendoza, Argentina",Argentina,https://gorunners.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20251218162630/https://gorunners.com/sports/womens-soccer/roster,High,,2027,Midfielder
Cal State Bakersfield,Big West,Daisha Wagner,Jr.,234,12.0,1.0,USA,"Idaho Falls, Idaho",,https://gorunners.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20251218162630/https://gorunners.com/sports/womens-soccer/roster,High,,2028,Forward
Cal State Bakersfield,Big West,Sara Paul,Sr.,0,0,0,USA,"Woodland Hills, Calif.",,,https://web.archive.org/web/20251218162630/https://gorunners.com/sports/womens-soccer/roster,High,,2027,Goalkeeper
Cal State Bakersfield,Big West,Georgia Martell,Gr.,0,0,0,International,"Brisbane, Australia",Australia,,https://web.archive.org/web/20251218162630/https://gorunners.com/sports/womens-soccer/roster,High,,2026,Goalkeeper
Cal State Bakersfield,Big West,Shaylynn Banaay,Jr.,0,0,0,USA,"Ewa Beach, Hawai'i",,,https://web.archive.org/web/20251218162630/https://gorunners.com/sports/womens-soccer/roster,High,,2028,Defender
Cal State Bakersfield,Big West,Olivia Green,Fr.,0,0,0,USA,"Huntington Beach, Calif.",,,https://web.archive.org/web/20251218162630/https://gorunners.com/sports/womens-soccer/roster,High,,2030,Forward
Cal State Bakersfield,Big West,Lauryn Eldridge,Fr.,0,0,0,USA,"Bakersfield, Calif.",,,https://web.archive.org/web/20251218162630/https://gorunners.com/sports/womens-soccer/roster,High,,2030,Forward
Cal State Bakersfield,Big West,Analise Quintero,Fr.,0,0,0,USA,"Hacienda Heights, Calif.",,,https://web.archive.org/web/20251218162630/https://gorunners.com/sports/womens-soccer/roster,High,,2030,Forward
Cal State Bakersfield,Big West,Aly Green,R-Fr.,0,0,0,USA,"Littleton, Colo.",,,https://web.archive.org/web/20251218162630/https://gorunners.com/sports/womens-soccer/roster,High,,2030,Goalkeeper
Cal State Bakersfield,Big West,Nikola Louchard,Jr.,151,5.0,1.0,USA,"Kirkland, Wash.",,https://gorunners.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20251218162630/https://gorunners.com/sports/womens-soccer/roster,High,,2028,Midfielder
Cal State Fullerton,Big West,Isabella Cruz,Sr.,1571,20.0,20.0,USA,"Kerman, Calif.",,https://fullertontitans.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20251204030244/https://fullertontitans.com/sports/womens-soccer/roster,High,,2027,Forward
Cal State Fullerton,Big West,Camryn Cruz,R-Jr.,1611,20.0,19.0,USA,"Long Beach, Calif.",,https://fullertontitans.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20251204030244/https://fullertontitans.com/sports/womens-soccer/roster,High,,2028,Midfielder
Cal State Fullerton,Big West,Sail Bozinovic,Jr.,936,18.0,14.0,USA,"San Diego, Calif.",,https://fullertontitans.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20251204030244/https://fullertontitans.com/sports/womens-soccer/roster,High,,2028,Forward
Cal State Fullerton,Big West,Jenae Perez,R-Sr.,1489,20.0,20.0,USA,"Corona, Calif.",,https://fullertontitans.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20251204030244/https://fullertontitans.com/sports/womens-soccer/roster,High,,2027,Midfielder
Cal State Fullerton,Big West,Skye Johnson,R-So.,1412,17.0,16.0,USA,"Newport Beach, Calif.",,https://fullertontitans.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20251204030244/https://fullertontitans.com/sports/womens-soccer/roster,High,,2029,Defender
Cal State Fullerton,Big West,Isabella Contreras,So.,1372,19.0,16.0,USA,"Eastvale, CA",,https://fullertontitans.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20251204030244/https://fullertontitans.com/sports/womens-soccer/roster,High,,2029,Defender
Cal State Fullerton,Big West,Talei Moodie,Sr.,655,20.0,5.0,USA,"Oakland, Calif.",,https://fullertontitans.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20251204030244/https://fullertontitans.com/sports/womens-soccer/roster,High,,2027,Forward
Cal State Fullerton,Big West,Kayalily Penn,Fr.,870,19.0,8.0,USA,"Santa Barbara, Calif.",,https://fullertontitans.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20251204030244/https://fullertontitans.com/sports/womens-soccer/roster,High,,2030,Forward
Cal State Fullerton,Big West,Cayla Oliveira,So.,873,16.0,10.0,USA,"Cerritos, Calif.",,https://fullertontitans.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20251204030244/https://fullertontitans.com/sports/womens-soccer/roster,High,,2029,Midfielder
Cal State Fullerton,Big West,Gracie Paton,Jr.,261,9.0,1.0,USA,"La Canada Flintridge, Calif.",,https://fullertontitans.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20251204030244/https://fullertontitans.com/sports/womens-soccer/roster,High,,2028,Forward
Cal State Fullerton,Big West,Sasha Amezcua,So.,868,20.0,9.0,USA,"Highland, CA",,https://fullertontitans.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20251204030244/https://fullertontitans.com/sports/womens-soccer/roster,High,,2029,Forward
Cal State Fullerton,Big West,Ashlyn Gwynn,So.,488,10.0,7.0,USA,"Farr West, UT",,https://fullertontitans.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20251204030244/https://fullertontitans.com/sports/womens-soccer/roster,High,,2029,Forward
Cal State Fullerton,Big West,Kyah Otholt,Jr.,918,16.0,12.0,USA,"San Diego, Calif.",,https://fullertontitans.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20251204030244/https://fullertontitans.com/sports/womens-soccer/roster,High,,2028,Defender
Cal State Fullerton,Big West,Isaac Ranson,R-Sr.,1755,20.0,19.0,USA,"Oxnard, Calif.",,https://fullertontitans.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20251204030244/https://fullertontitans.com/sports/womens-soccer/roster,High,,2027,Goalkeeper
Cal State Fullerton,Big West,Kassandra Rios,Fr.,605,16.0,1.0,USA,"Moreno Valley, Calif.",,https://fullertontitans.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20251204030244/https://fullertontitans.com/sports/womens-soccer/roster,High,,2030,Defender
Cal State Fullerton,Big West,Hannah Griffin,Sr.,45,1.0,1.0,USA,"Placentia, Calif.",,https://fullertontitans.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20251204030244/https://fullertontitans.com/sports/womens-soccer/roster,High,,2027,Goalkeeper
Cal State Fullerton,Big West,Naomi Hochgesang,Fr.,94,10.0,0.0,USA,"Fullerton, Calif.",,https://fullertontitans.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20251204030244/https://fullertontitans.com/sports/womens-soccer/roster,High,,2030,Midfielder
Cal State Fullerton,Big West,Shannon Nettekoven,So.,253,13.0,1.0,USA,"Aliso Viejo, CA",,https://fullertontitans.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20251204030244/https://fullertontitans.com/sports/womens-soccer/roster,High,,2029,Midfielder
Cal State Fullerton,Big West,Sienna Pimentel,Fr.,1050,20.0,10.0,USA,"Oxnard, Calif.",,https://fullertontitans.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20251204030244/https://fullertontitans.com/sports/womens-soccer/roster,High,,2030,Midfielder
Cal State Fullerton,Big West,Kaylin Raibon,Sr.,190,3.0,1.0,USA,"Laguna Niguel, Calif.",,https://fullertontitans.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20251204030244/https://fullertontitans.com/sports/womens-soccer/roster,High,,2027,Defender
Cal State Fullerton,Big West,Jenna Rivera,So.,491,15.0,4.0,USA,"La Mirada, Calif.",,https://fullertontitans.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20251204030244/https://fullertontitans.com/sports/womens-soccer/roster,High,,2029,Midfielder
Cal State Fullerton,Big West,Taya Townsell,R-Sr.,1441,18.0,18.0,USA,"Chino, Calif.",,https://fullertontitans.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20251204030244/https://fullertontitans.com/sports/womens-soccer/roster,High,,2027,Defender
Cal State Fullerton,Big West,Lauren Turner,So.,595,10.0,8.0,USA,"Tustin, CA",,https://fullertontitans.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20251204030244/https://fullertontitans.com/sports/womens-soccer/roster,High,,2029,Midfielder
Cal State Fullerton,Big West,Allison Craycroft,R-Fr.,0,0,0,USA,"Mission Viejo, CA",,,https://web.archive.org/web/20251204030244/https://fullertontitans.com/sports/womens-soccer/roster,High,,2030,Goalkeeper
Cal State Fullerton,Big West,Hailey Gough,Gr.,0,0,0,USA,"Santa Maria, Calif.",,,https://web.archive.org/web/20251204030244/https://fullertontitans.com/sports/womens-soccer/roster,High,,2026,Defender
Cal State Fullerton,Big West,Amber Mallas,R-Jr.,0,0,0,USA,"Las Vegas, Nev.",,,https://web.archive.org/web/20251204030244/https://fullertontitans.com/sports/womens-soccer/roster,High,,2028,Midfielder
Cal State Fullerton,Big West,Mia LaRosa,Fr.,0,0,0,USA,"Fullerton, Calif.",,,https://web.archive.org/web/20251204030244/https://fullertontitans.com/sports/womens-soccer/roster,High,,2030,Forward
Cal State Fullerton,Big West,Riley Jolls,Fr.,0,0,0,USA,"Rancho Palos Verdes, Calif.",,,https://web.archive.org/web/20251204030244/https://fullertontitans.com/sports/womens-soccer/roster,High,,2030,Goalkeeper
California,ACC,Lumi Kostmayer,Sr.,1248,19.0,18.0,USA,"Southbury, Conn.",,https://calbears.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20250913060634/https://calbears.com/sports/womens-soccer/roster,High,,2027,Forward
California,ACC,Coco Thistle,Sr.,1505,19.0,18.0,USA,"Encinitas, Calif.",,https://calbears.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20250913060634/https://calbears.com/sports/womens-soccer/roster,High,,2027,Midfielder
California,ACC,Mia Fontana,6th,1042,19.0,11.0,USA,"Burlingame, Calif",,https://calbears.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20250913060634/https://calbears.com/sports/womens-soccer/roster,High,,2026,Forward
California,ACC,Soleil Dimry,Jr.,954,15.0,14.0,USA,"Encinitas, Calif.",,https://calbears.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20250913060634/https://calbears.com/sports/womens-soccer/roster,High,,2028,Forward
California,ACC,Noelle Bond-Flasza,R-Sr.,1663,19.0,19.0,USA,"Laguna Niguel, Calif.",,https://calbears.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20250913060634/https://calbears.com/sports/womens-soccer/roster,High,,2027,Midfielder
California,ACC,Elhom Khursand,Fr.,1192,17.0,14.0,USA,"El Dorado Hills, Calif.",,https://calbears.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20250913060634/https://calbears.com/sports/womens-soccer/roster,High,,2030,Forward
California,ACC,Mia Van More,Fr.,210,18.0,0.0,USA,"Seattle, Wash.",,https://calbears.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20250913060634/https://calbears.com/sports/womens-soccer/roster,High,,2030,Forward
California,ACC,Malia McMahon,Jr.,1486,18.0,17.0,USA,"San Clemente, Calif.",,https://calbears.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20250913060634/https://calbears.com/sports/womens-soccer/roster,High,,2028,Defender
California,ACC,Reese Doherty,Jr.,1654,19.0,19.0,USA,"Long Beach, Calif.",,https://calbears.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20250913060634/https://calbears.com/sports/womens-soccer/roster,High,,2028,Midfielder
California,ACC,Miriam Hils,Jr.,1305,17.0,17.0,International,"Delbrück, Germany",Germany,https://calbears.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20250913060634/https://calbears.com/sports/womens-soccer/roster,High,,2028,Defender
California,ACC,Elle Kivo,Fr.,557,10.0,4.0,USA,"Irvine, Calif.",,https://calbears.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20250913060634/https://calbears.com/sports/womens-soccer/roster,High,,2030,Defender
California,ACC,Olivia McPherson,Fr.,843,14.0,8.0,USA,"El Segundo, Calif.",,https://calbears.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20250913060634/https://calbears.com/sports/womens-soccer/roster,High,,2030,Defender
California,ACC,Emelia Warta,Jr.,316,5.0,3.0,USA,"Vancouver, Wash.",,https://calbears.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20250913060634/https://calbears.com/sports/womens-soccer/roster,High,,2028,Midfielder
California,ACC,Teagan Wy,Sr.,1701,19.0,19.0,USA,"Rancho Santa Margarita, CA",,https://calbears.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20250913060634/https://calbears.com/sports/womens-soccer/roster,High,,2027,Goalkeeper
California,ACC,Cara Borthwick,Fr.,137,12.0,0.0,International,"Edinburgh, Scotland",United Kingdom,https://calbears.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20250913060634/https://calbears.com/sports/womens-soccer/roster,High,,2030,Midfielder
California,ACC,Campbell Carroll,So.,436,6.0,6.0,USA,"Seattle, Wash.",,https://calbears.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20250913060634/https://calbears.com/sports/womens-soccer/roster,High,,2029,Midfielder
California,ACC,Amelie Hoppe,Fr.,263,14.0,1.0,International,"Brodersdorf, Germany",Germany,https://calbears.com/sports/womens-soccer/stats/2025,https://web.archive.org/web/20250913060634/https://calbears.com/sports/womens-soccer/roster,High,,2030,Forward
